SampleSizeSetting,Design ,Factor type,Factor number,Coefficient,Coefficient Level,Runs,D Efficiency,G Efficiency,A Efficiency,Power
Recommended,D Optimal,Continuous,2,beta_0,0,12,46.57,64.77,27.17,0.05
Recommended,D Optimal,Continuous,2,beta_i,0,12,46.57,64.77,27.17,0.05
Recommended,D Optimal,Continuous,2,beta_i_beta_j,0,12,46.57,64.77,27.17,0.05
Recommended,D Optimal,Continuous,2,beta_i^2,0,12,46.57,64.77,27.17,0.05
Recommended,D Optimal,Continuous,2,beta_0,0.5,12,46.57,64.77,27.17,0.089
Recommended,D Optimal,Continuous,2,beta_i,0.5,12,46.57,64.77,27.17,0.235
Recommended,D Optimal,Continuous,2,beta_i_beta_j,0.5,12,46.57,64.77,27.17,0.192
Recommended,D Optimal,Continuous,2,beta_i^2,0.5,12,46.57,64.77,27.17,0.096
Recommended,D Optimal,Continuous,2,beta_0,1,12,46.57,64.77,27.17,0.211
Recommended,D Optimal,Continuous,2,beta_i,1,12,46.57,64.77,27.17,0.685
Recommended,D Optimal,Continuous,2,beta_i_beta_j,1,12,46.57,64.77,27.17,0.575
Recommended,D Optimal,Continuous,2,beta_i^2,1,12,46.57,64.77,27.17,0.24
Recommended,D Optimal,Continuous,2,beta_0,1.5,12,46.57,64.77,27.17,0.405
Recommended,D Optimal,Continuous,2,beta_i,1.5,12,46.57,64.77,27.17,0.951
Recommended,D Optimal,Continuous,2,beta_i_beta_j,1.5,12,46.57,64.77,27.17,0.891
Recommended,D Optimal,Continuous,2,beta_i^2,1.5,12,46.57,64.77,27.17,0.458
Recommended,D Optimal,Continuous,2,beta_0,2,12,46.57,64.77,27.17,0.625
Recommended,D Optimal,Continuous,2,beta_i,2,12,46.57,64.77,27.17,0.998
Recommended,D Optimal,Continuous,2,beta_i_beta_j,2,12,46.57,64.77,27.17,0.988
Recommended,D Optimal,Continuous,2,beta_i^2,2,12,46.57,64.77,27.17,0.691
Recommended,D Optimal,Categorical,2,beta_0,0,10,97.98,80,96,0.05
Recommended,D Optimal,Categorical,2,beta_i,0,10,97.98,80,96,0.05
Recommended,D Optimal,Categorical,2,beta_i_beta_j,0,10,97.98,80,96,0.05
Recommended,D Optimal,Categorical,2,beta_i^2,0,10,97.98,80,96,NA
Recommended,D Optimal,Categorical,2,beta_0,0.5,10,97.98,80,96,0.258
Recommended,D Optimal,Categorical,2,beta_i,0.5,10,97.98,80,96,0.258
Recommended,D Optimal,Categorical,2,beta_i_beta_j,0.5,10,97.98,80,96,0.258
Recommended,D Optimal,Categorical,2,beta_i^2,0.5,10,97.98,80,96,NA
Recommended,D Optimal,Categorical,2,beta_0,1,10,97.98,80,96,0.734
Recommended,D Optimal,Categorical,2,beta_i,1,10,97.98,80,96,0.734
Recommended,D Optimal,Categorical,2,beta_i_beta_j,1,10,97.98,80,96,0.734
Recommended,D Optimal,Categorical,2,beta_i^2,1,10,97.98,80,96,NA
Recommended,D Optimal,Categorical,2,beta_0,1.5,10,97.98,80,96,0.834
Recommended,D Optimal,Categorical,2,beta_i,1.5,10,97.98,80,96,0.834
Recommended,D Optimal,Categorical,2,beta_i_beta_j,1.5,10,97.98,80,96,0.834
Recommended,D Optimal,Categorical,2,beta_i^2,1.5,10,97.98,80,96,NA
Recommended,D Optimal,Categorical,2,beta_0,2,10,97.98,80,96,0.999
Recommended,D Optimal,Categorical,2,beta_i,2,10,97.98,80,96,0.999
Recommended,D Optimal,Categorical,2,beta_i_beta_j,2,10,97.98,80,96,0.999
Recommended,D Optimal,Categorical,2,beta_i^2,2,10,97.98,80,96,NA
Recommended,D Optimal,Continuous,3,beta_0,0,16,45.86,73.32,26.35,0.05
Recommended,D Optimal,Continuous,3,beta_i,0,16,45.86,73.32,26.35,0.05
Recommended,D Optimal,Continuous,3,beta_i_beta_j,0,16,45.86,73.32,26.35,0.05
Recommended,D Optimal,Continuous,3,beta_i^2,0,16,45.86,73.32,26.35,0.05
Recommended,D Optimal,Continuous,3,beta_0,0.5,16,45.86,73.32,26.35,0.082
Recommended,D Optimal,Continuous,3,beta_i,0.5,16,45.86,73.32,26.35,0.295
Recommended,D Optimal,Continuous,3,beta_i_beta_j,0.5,16,45.86,73.32,26.35,0.259
Recommended,D Optimal,Continuous,3,beta_i^2,0.5,16,45.86,73.32,26.35,0.111
Recommended,D Optimal,Continuous,3,beta_0,1,16,45.86,73.32,26.35,0.183
Recommended,D Optimal,Continuous,3,beta_i,1,16,45.86,73.32,26.35,0.8
Recommended,D Optimal,Continuous,3,beta_i_beta_j,1,16,45.86,73.32,26.35,0.737
Recommended,D Optimal,Continuous,3,beta_i^2,1,16,45.86,73.32,26.35,0.298
Recommended,D Optimal,Continuous,3,beta_0,1.5,16,45.86,73.32,26.35,0.348
Recommended,D Optimal,Continuous,3,beta_i,1.5,16,45.86,73.32,26.35,0.986
Recommended,D Optimal,Continuous,3,beta_i_beta_j,1.5,16,45.86,73.32,26.35,0.97
Recommended,D Optimal,Continuous,3,beta_i^2,1.5,16,45.86,73.32,26.35,0.568
Recommended,D Optimal,Continuous,3,beta_0,2,16,45.86,73.32,26.35,0.547
Recommended,D Optimal,Continuous,3,beta_i,2,16,45.86,73.32,26.35,1
Recommended,D Optimal,Continuous,3,beta_i_beta_j,2,16,45.86,73.32,26.35,0.999
Recommended,D Optimal,Continuous,3,beta_i^2,2,16,45.86,73.32,26.35,0.805
Recommended,D Optimal,Categorical,3,beta_0,0,13,95.7,65.81,"91,12",0.05
Recommended,D Optimal,Categorical,3,beta_i,0,13,95.7,65.81,"91,13",0.05
Recommended,D Optimal,Categorical,3,beta_i_beta_j,0,13,95.7,65.81,"91,14",0.05
Recommended,D Optimal,Categorical,3,beta_i^2,0,13,95.7,65.81,"91,15",NA
Recommended,D Optimal,Categorical,3,beta_0,0.5,13,95.7,65.81,"91,16",0.304
Recommended,D Optimal,Categorical,3,beta_i,0.5,13,95.7,65.81,"91,17",0.304
Recommended,D Optimal,Categorical,3,beta_i_beta_j,0.5,13,95.7,65.81,"91,18",0.304
Recommended,D Optimal,Categorical,3,beta_i^2,0.5,13,95.7,65.81,"91,19",NA
Recommended,D Optimal,Categorical,3,beta_0,1,13,95.7,65.81,"91,20",0.813
Recommended,D Optimal,Categorical,3,beta_i,1,13,95.7,65.81,"91,21",0.813
Recommended,D Optimal,Categorical,3,beta_i_beta_j,1,13,95.7,65.81,"91,22",0.813
Recommended,D Optimal,Categorical,3,beta_i^2,1,13,95.7,65.81,"91,23",NA
Recommended,D Optimal,Categorical,3,beta_0,1.5,13,95.7,65.81,"91,24",0.988
Recommended,D Optimal,Categorical,3,beta_i,1.5,13,95.7,65.81,"91,25",0.988
Recommended,D Optimal,Categorical,3,beta_i_beta_j,1.5,13,95.7,65.81,"91,26",0.988
Recommended,D Optimal,Categorical,3,beta_i^2,1.5,13,95.7,65.81,"91,27",NA
Recommended,D Optimal,Categorical,3,beta_0,2,13,95.7,65.81,"91,28",0.999
Recommended,D Optimal,Categorical,3,beta_i,2,13,95.7,65.81,"91,29",0.999
Recommended,D Optimal,Categorical,3,beta_i_beta_j,2,13,95.7,65.81,"91,30",0.999
Recommended,D Optimal,Categorical,3,beta_i^2,2,13,95.7,65.81,"91,31",NA
Recommended,D Optimal,Continuous,4,beta_0,0,21,46.83,68.22,24.66,0.05
Recommended,D Optimal,Continuous,4,beta_i,0,21,46.83,68.22,24.66,0.05
Recommended,D Optimal,Continuous,4,beta_i_beta_j,0,21,46.83,68.22,24.66,0.05
Recommended,D Optimal,Continuous,4,beta_i^2,0,21,46.83,68.22,24.66,0.05
Recommended,D Optimal,Continuous,4,beta_0,0.5,21,46.83,68.22,24.66,0.077
Recommended,D Optimal,Continuous,4,beta_i,0.5,21,46.83,68.22,24.66,0.38
Recommended,D Optimal,Continuous,4,beta_i_beta_j,0.5,21,46.83,68.22,24.66,0.324
Recommended,D Optimal,Continuous,4,beta_i^2,0.5,21,46.83,68.22,24.66,0.113
Recommended,D Optimal,Continuous,4,beta_0,1,21,46.83,68.22,24.66,0.16
Recommended,D Optimal,Continuous,4,beta_i,1,21,46.83,68.22,24.66,0.9
Recommended,D Optimal,Continuous,4,beta_i_beta_j,1,21,46.83,68.22,24.66,0.842
Recommended,D Optimal,Continuous,4,beta_i^2,1,21,46.83,68.22,24.66,0.305
Recommended,D Optimal,Continuous,4,beta_0,1.5,21,46.83,68.22,24.66,0.299
Recommended,D Optimal,Continuous,4,beta_i,1.5,21,46.83,68.22,24.66,0.998
Recommended,D Optimal,Continuous,4,beta_i_beta_j,1.5,21,46.83,68.22,24.66,0.992
Recommended,D Optimal,Continuous,4,beta_i^2,1.5,21,46.83,68.22,24.66,0.579
Recommended,D Optimal,Continuous,4,beta_0,2,21,46.83,68.22,24.66,0.476
Recommended,D Optimal,Continuous,4,beta_i,2,21,46.83,68.22,24.66,1
Recommended,D Optimal,Continuous,4,beta_i_beta_j,2,21,46.83,68.22,24.66,1
Recommended,D Optimal,Continuous,4,beta_i^2,2,21,46.83,68.22,24.66,0.815
Recommended,D Optimal,Categorical,4,beta_0,0,17,98.7,94.43,97.73,0.05
Recommended,D Optimal,Categorical,4,beta_i,0,17,98.7,94.43,97.73,0.05
Recommended,D Optimal,Categorical,4,beta_i_beta_j,0,17,98.7,94.43,97.73,0.05
Recommended,D Optimal,Categorical,4,beta_i^2,0,17,98.7,94.43,97.73,NA
Recommended,D Optimal,Categorical,4,beta_0,0.5,17,98.7,94.43,97.73,0.403
Recommended,D Optimal,Categorical,4,beta_i,0.5,17,98.7,94.43,97.73,0.403
Recommended,D Optimal,Categorical,4,beta_i_beta_j,0.5,17,98.7,94.43,97.73,0.403
Recommended,D Optimal,Categorical,4,beta_i^2,0.5,17,98.7,94.43,97.73,NA
Recommended,D Optimal,Categorical,4,beta_0,1,17,98.7,94.43,97.73,0.921
Recommended,D Optimal,Categorical,4,beta_i,1,17,98.7,94.43,97.73,0.921
Recommended,D Optimal,Categorical,4,beta_i_beta_j,1,17,98.7,94.43,97.73,0.921
Recommended,D Optimal,Categorical,4,beta_i^2,1,17,98.7,94.43,97.73,NA
Recommended,D Optimal,Categorical,4,beta_0,1.5,17,98.7,94.43,97.73,0.999
Recommended,D Optimal,Categorical,4,beta_i,1.5,17,98.7,94.43,97.73,0.999
Recommended,D Optimal,Categorical,4,beta_i_beta_j,1.5,17,98.7,94.43,97.73,0.999
Recommended,D Optimal,Categorical,4,beta_i^2,1.5,17,98.7,94.43,97.73,NA
Recommended,D Optimal,Categorical,4,beta_0,2,17,98.7,94.43,97.73,1
Recommended,D Optimal,Categorical,4,beta_i,2,17,98.7,94.43,97.73,1
Recommended,D Optimal,Categorical,4,beta_i_beta_j,2,17,98.7,94.43,97.73,1
Recommended,D Optimal,Categorical,4,beta_i^2,2,17,98.7,94.43,97.73,NA
Recommended,D Optimal,Continuous,5,beta_0,0,27,48.35,64.61,23.49,0.05
Recommended,D Optimal,Continuous,5,beta_i,0,27,48.35,64.61,23.49,0.05
Recommended,D Optimal,Continuous,5,beta_i_beta_j,0,27,48.35,64.61,23.49,0.05
Recommended,D Optimal,Continuous,5,beta_i^2,0,27,48.35,64.61,23.49,0.05
Recommended,D Optimal,Continuous,5,beta_0,0.5,27,48.35,64.61,23.49,0.075
Recommended,D Optimal,Continuous,5,beta_i,0.5,27,48.35,64.61,23.49,0.459
Recommended,D Optimal,Continuous,5,beta_i_beta_j,0.5,27,48.35,64.61,23.49,0.432
Recommended,D Optimal,Continuous,5,beta_i^2,0.5,27,48.35,64.61,23.49,0.128
Recommended,D Optimal,Continuous,5,beta_0,1,27,48.35,64.61,23.49,0.151
Recommended,D Optimal,Continuous,5,beta_i,1,27,48.35,64.61,23.49,0.954
Recommended,D Optimal,Continuous,5,beta_i_beta_j,1,27,48.35,64.61,23.49,0.94
Recommended,D Optimal,Continuous,5,beta_i^2,1,27,48.35,64.61,23.49,0.362
Recommended,D Optimal,Continuous,5,beta_0,1.5,27,48.35,64.61,23.49,0.28
Recommended,D Optimal,Continuous,5,beta_i,1.5,27,48.35,64.61,23.49,1
Recommended,D Optimal,Continuous,5,beta_i_beta_j,1.5,27,48.35,64.61,23.49,0.999
Recommended,D Optimal,Continuous,5,beta_i^2,1.5,27,48.35,64.61,23.49,0.667
Recommended,D Optimal,Continuous,5,beta_0,2,27,48.35,64.61,23.49,0.447
Recommended,D Optimal,Continuous,5,beta_i,2,27,48.35,64.61,23.49,1
Recommended,D Optimal,Continuous,5,beta_i_beta_j,2,27,48.35,64.61,23.49,1
Recommended,D Optimal,Continuous,5,beta_i^2,2,27,48.35,64.61,23.49,0.886
Recommended,D Optimal,Categorical,5,beta_0,0,22,94.31,72.72,89.51,0.05
Recommended,D Optimal,Categorical,5,beta_i,0,22,94.31,72.72,89.51,0.05
Recommended,D Optimal,Categorical,5,beta_i_beta_j,0,22,94.31,72.72,89.51,0.05
Recommended,D Optimal,Categorical,5,beta_i^2,0,22,94.31,72.72,89.51,NA
Recommended,D Optimal,Categorical,5,beta_0,0.5,22,94.31,72.72,89.51,0.462
Recommended,D Optimal,Categorical,5,beta_i,0.5,22,94.31,72.72,89.51,0.462
Recommended,D Optimal,Categorical,5,beta_i_beta_j,0.5,22,94.31,72.72,89.51,0.462
Recommended,D Optimal,Categorical,5,beta_i^2,0.5,22,94.31,72.72,89.51,NA
Recommended,D Optimal,Categorical,5,beta_0,1,22,94.31,72.72,89.51,0.956
Recommended,D Optimal,Categorical,5,beta_i,1,22,94.31,72.72,89.51,0.956
Recommended,D Optimal,Categorical,5,beta_i_beta_j,1,22,94.31,72.72,89.51,0.956
Recommended,D Optimal,Categorical,5,beta_i^2,1,22,94.31,72.72,89.51,NA
Recommended,D Optimal,Categorical,5,beta_0,1.5,22,94.31,72.72,89.51,1
Recommended,D Optimal,Categorical,5,beta_i,1.5,22,94.31,72.72,89.51,1
Recommended,D Optimal,Categorical,5,beta_i_beta_j,1.5,22,94.31,72.72,89.51,1
Recommended,D Optimal,Categorical,5,beta_i^2,1.5,22,94.31,72.72,89.51,NA
Recommended,D Optimal,Categorical,5,beta_0,2,22,94.31,72.72,89.51,1
Recommended,D Optimal,Categorical,5,beta_i,2,22,94.31,72.72,89.51,1
Recommended,D Optimal,Categorical,5,beta_i_beta_j,2,22,94.31,72.72,89.51,1
Recommended,D Optimal,Categorical,5,beta_i^2,2,22,94.31,72.72,89.51,NA
Recommended,I Optimal,Continuous,2,beta_0,0,12,40.82,63.15,32.43,0.05
Recommended,I Optimal,Continuous,2,beta_i,0,12,40.82,63.15,32.43,0.05
Recommended,I Optimal,Continuous,2,beta_i_beta_j,0,12,40.82,63.15,32.43,0.05
Recommended,I Optimal,Continuous,2,beta_i^2,0,12,40.82,63.15,32.43,0.05
Recommended,I Optimal,Continuous,2,beta_0,0.5,12,40.82,63.15,32.43,0.153
Recommended,I Optimal,Continuous,2,beta_i,0.5,12,40.82,63.15,32.43,0.179
Recommended,I Optimal,Continuous,2,beta_i_beta_j,0.5,12,40.82,63.15,32.43,0.136
Recommended,I Optimal,Continuous,2,beta_i^2,0.5,12,40.82,63.15,32.43,0.107
Recommended,I Optimal,Continuous,2,beta_0,1,12,40.82,63.15,32.43,0.453
Recommended,I Optimal,Continuous,2,beta_i,1,12,40.82,63.15,32.43,0.537
Recommended,I Optimal,Continuous,2,beta_i_beta_j,1,12,40.82,63.15,32.43,0.391
Recommended,I Optimal,Continuous,2,beta_i^2,1,12,40.82,63.15,32.43,0.281
Recommended,I Optimal,Continuous,2,beta_0,1.5,12,40.82,63.15,32.43,0.781
Recommended,I Optimal,Continuous,2,beta_i,1.5,12,40.82,63.15,32.43,0.862
Recommended,I Optimal,Continuous,2,beta_i_beta_j,1.5,12,40.82,63.15,32.43,0.707
Recommended,I Optimal,Continuous,2,beta_i^2,1.5,12,40.82,63.15,32.43,0.537
Recommended,I Optimal,Continuous,2,beta_0,2,12,40.82,63.15,32.43,0.951
Recommended,I Optimal,Continuous,2,beta_i,2,12,40.82,63.15,32.43,0.981
Recommended,I Optimal,Continuous,2,beta_i_beta_j,2,12,40.82,63.15,32.43,0.776
Recommended,I Optimal,Continuous,2,beta_i^2,2,12,40.82,63.15,32.43,0.912
Recommended,I Optimal,Categorical,2,beta_0,0,10,97.97,80,96,0.05
Recommended,I Optimal,Categorical,2,beta_i,0,10,97.97,80,96,0.05
Recommended,I Optimal,Categorical,2,beta_i_beta_j,0,10,97.97,80,96,0.05
Recommended,I Optimal,Categorical,2,beta_i^2,0,10,97.97,80,96,NA
Recommended,I Optimal,Categorical,2,beta_0,0.5,10,97.97,80,96,0.258
Recommended,I Optimal,Categorical,2,beta_i,0.5,10,97.97,80,96,0.258
Recommended,I Optimal,Categorical,2,beta_i_beta_j,0.5,10,97.97,80,96,0.258
Recommended,I Optimal,Categorical,2,beta_i^2,0.5,10,97.97,80,96,NA
Recommended,I Optimal,Categorical,2,beta_0,1,10,97.97,80,96,0.734
Recommended,I Optimal,Categorical,2,beta_i,1,10,97.97,80,96,0.734
Recommended,I Optimal,Categorical,2,beta_i_beta_j,1,10,97.97,80,96,0.734
Recommended,I Optimal,Categorical,2,beta_i^2,1,10,97.97,80,96,NA
Recommended,I Optimal,Categorical,2,beta_0,1.5,10,97.97,80,96,0.969
Recommended,I Optimal,Categorical,2,beta_i,1.5,10,97.97,80,96,0.969
Recommended,I Optimal,Categorical,2,beta_i_beta_j,1.5,10,97.97,80,96,0.969
Recommended,I Optimal,Categorical,2,beta_i^2,1.5,10,97.97,80,96,NA
Recommended,I Optimal,Categorical,2,beta_0,2,10,97.97,80,96,0.999
Recommended,I Optimal,Categorical,2,beta_i,2,10,97.97,80,96,0.999
Recommended,I Optimal,Categorical,2,beta_i_beta_j,2,10,97.97,80,96,0.999
Recommended,I Optimal,Categorical,2,beta_i^2,2,10,97.97,80,96,NA
Recommended,I Optimal,Continuous,3,beta_0,0,16,42.99,78.54,30.68,0.05
Recommended,I Optimal,Continuous,3,beta_i,0,16,42.99,78.54,30.68,0.05
Recommended,I Optimal,Continuous,3,beta_i_beta_j,0,16,42.99,78.54,30.68,0.05
Recommended,I Optimal,Continuous,3,beta_i^2,0,16,42.99,78.54,30.68,0.05
Recommended,I Optimal,Continuous,3,beta_0,0.5,16,42.99,78.54,30.68,0.146
Recommended,I Optimal,Continuous,3,beta_i,0.5,16,42.99,78.54,30.68,0.267
Recommended,I Optimal,Continuous,3,beta_i_beta_j,0.5,16,42.99,78.54,30.68,0.223
Recommended,I Optimal,Continuous,3,beta_i^2,0.5,16,42.99,78.54,30.68,0.106
Recommended,I Optimal,Continuous,3,beta_0,1,16,42.99,78.54,30.68,0.427
Recommended,I Optimal,Continuous,3,beta_i,1,16,42.99,78.54,30.68,0.75
Recommended,I Optimal,Continuous,3,beta_i_beta_j,1,16,42.99,78.54,30.68,0.657
Recommended,I Optimal,Continuous,3,beta_i^2,1,16,42.99,78.54,30.68,0.278
Recommended,I Optimal,Continuous,3,beta_0,1.5,16,42.99,78.54,30.68,0.752
Recommended,I Optimal,Continuous,3,beta_i,1.5,16,42.99,78.54,30.68,0.974
Recommended,I Optimal,Continuous,3,beta_i_beta_j,1.5,16,42.99,78.54,30.68,0.939
Recommended,I Optimal,Continuous,3,beta_i^2,1.5,16,42.99,78.54,30.68,0.533
Recommended,I Optimal,Continuous,3,beta_0,2,16,42.99,78.54,30.68,0.937
Recommended,I Optimal,Continuous,3,beta_i,2,16,42.99,78.54,30.68,0.999
Recommended,I Optimal,Continuous,3,beta_i_beta_j,2,16,42.99,78.54,30.68,0.996
Recommended,I Optimal,Continuous,3,beta_i^2,2,16,42.99,78.54,30.68,0.772
Recommended,I Optimal,Categorical,3,beta_0,0,13,95.7,65.81,91.12,0.05
Recommended,I Optimal,Categorical,3,beta_i,0,13,95.7,65.81,91.12,0.05
Recommended,I Optimal,Categorical,3,beta_i_beta_j,0,13,95.7,65.81,91.12,0.05
Recommended,I Optimal,Categorical,3,beta_i^2,0,13,95.7,65.81,91.12,NA
Recommended,I Optimal,Categorical,3,beta_0,0.5,13,95.7,65.81,91.12,0.304
Recommended,I Optimal,Categorical,3,beta_i,0.5,13,95.7,65.81,91.12,0.304
Recommended,I Optimal,Categorical,3,beta_i_beta_j,0.5,13,95.7,65.81,91.12,0.304
Recommended,I Optimal,Categorical,3,beta_i^2,0.5,13,95.7,65.81,91.12,NA
Recommended,I Optimal,Categorical,3,beta_0,1,13,95.7,65.81,91.12,0.813
Recommended,I Optimal,Categorical,3,beta_i,1,13,95.7,65.81,91.12,0.813
Recommended,I Optimal,Categorical,3,beta_i_beta_j,1,13,95.7,65.81,91.12,0.813
Recommended,I Optimal,Categorical,3,beta_i^2,1,13,95.7,65.81,91.12,NA
Recommended,I Optimal,Categorical,3,beta_0,1.5,13,95.7,65.81,91.12,0.988
Recommended,I Optimal,Categorical,3,beta_i,1.5,13,95.7,65.81,91.12,0.988
Recommended,I Optimal,Categorical,3,beta_i_beta_j,1.5,13,95.7,65.81,91.12,0.988
Recommended,I Optimal,Categorical,3,beta_i^2,1.5,13,95.7,65.81,91.12,NA
Recommended,I Optimal,Categorical,3,beta_0,2,13,95.7,65.81,91.12,1
Recommended,I Optimal,Categorical,3,beta_i,2,13,95.7,65.81,91.12,1
Recommended,I Optimal,Categorical,3,beta_i_beta_j,2,13,95.7,65.81,91.12,1
Recommended,I Optimal,Categorical,3,beta_i^2,2,13,95.7,65.81,91.12,NA
Recommended,I Optimal,Continuous,4,beta_0,0,21,41.04,56.61,29.41,0.05
Recommended,I Optimal,Continuous,4,beta_i,0,21,41.04,56.61,29.41,0.05
Recommended,I Optimal,Continuous,4,beta_i_beta_j,0,21,41.04,56.61,29.41,0.05
Recommended,I Optimal,Continuous,4,beta_i^2,0,21,41.04,56.61,29.41,0.05
Recommended,I Optimal,Continuous,4,beta_0,0.5,21,41.04,56.61,29.41,0.143
Recommended,I Optimal,Continuous,4,beta_i,0.5,21,41.04,56.61,29.41,0.336
Recommended,I Optimal,Continuous,4,beta_i_beta_j,0.5,21,41.04,56.61,29.41,0.285
Recommended,I Optimal,Continuous,4,beta_i^2,0.5,21,41.04,56.61,29.41,0.114
Recommended,I Optimal,Continuous,4,beta_0,1,21,41.04,56.61,29.41,0.418
Recommended,I Optimal,Continuous,4,beta_i,1,21,41.04,56.61,29.41,0.857
Recommended,I Optimal,Continuous,4,beta_i_beta_j,1,21,41.04,56.61,29.41,0.783
Recommended,I Optimal,Continuous,4,beta_i^2,1,21,41.04,56.61,29.41,0.31
Recommended,I Optimal,Continuous,4,beta_0,1.5,21,41.04,56.61,29.41,0.741
Recommended,I Optimal,Continuous,4,beta_i,1.5,21,41.04,56.61,29.41,0.994
Recommended,I Optimal,Continuous,4,beta_i_beta_j,1.5,21,41.04,56.61,29.41,0.982
Recommended,I Optimal,Continuous,4,beta_i^2,1.5,21,41.04,56.61,29.41,0.578
Recommended,I Optimal,Continuous,4,beta_0,2,21,41.04,56.61,29.41,0.931
Recommended,I Optimal,Continuous,4,beta_i,2,21,41.04,56.61,29.41,1
Recommended,I Optimal,Continuous,4,beta_i_beta_j,2,21,41.04,56.61,29.41,1
Recommended,I Optimal,Continuous,4,beta_i^2,2,21,41.04,56.61,29.41,0.823
Recommended,I Optimal,Categorical,4,beta_0,0,17,98.7,94.43,97.73,0.05
Recommended,I Optimal,Categorical,4,beta_i,0,17,98.7,94.43,97.73,0.05
Recommended,I Optimal,Categorical,4,beta_i_beta_j,0,17,98.7,94.43,97.73,0.05
Recommended,I Optimal,Categorical,4,beta_i^2,0,17,98.7,94.43,97.73,NA
Recommended,I Optimal,Categorical,4,beta_0,0.5,17,98.7,94.43,97.73,0.403
Recommended,I Optimal,Categorical,4,beta_i,0.5,17,98.7,94.43,97.73,0.403
Recommended,I Optimal,Categorical,4,beta_i_beta_j,0.5,17,98.7,94.43,97.73,0.403
Recommended,I Optimal,Categorical,4,beta_i^2,0.5,17,98.7,94.43,97.73,NA
Recommended,I Optimal,Categorical,4,beta_0,1,17,98.7,94.43,97.73,0.921
Recommended,I Optimal,Categorical,4,beta_i,1,17,98.7,94.43,97.73,0.921
Recommended,I Optimal,Categorical,4,beta_i_beta_j,1,17,98.7,94.43,97.73,0.921
Recommended,I Optimal,Categorical,4,beta_i^2,1,17,98.7,94.43,97.73,NA
Recommended,I Optimal,Categorical,4,beta_0,1.5,17,98.7,94.43,97.73,0.999
Recommended,I Optimal,Categorical,4,beta_i,1.5,17,98.7,94.43,97.73,0.999
Recommended,I Optimal,Categorical,4,beta_i_beta_j,1.5,17,98.7,94.43,97.73,0.999
Recommended,I Optimal,Categorical,4,beta_i^2,1.5,17,98.7,94.43,97.73,NA
Recommended,I Optimal,Categorical,4,beta_0,2,17,98.7,94.43,97.73,1
Recommended,I Optimal,Categorical,4,beta_i,2,17,98.7,94.43,97.73,1
Recommended,I Optimal,Categorical,4,beta_i_beta_j,2,17,98.7,94.43,97.73,1
Recommended,I Optimal,Categorical,4,beta_i^2,2,17,98.7,94.43,97.73,NA
Recommended,I Optimal,Continuous,5,beta_0,0,27,44.3,49.37,28.72,0.05
Recommended,I Optimal,Continuous,5,beta_i,0,27,44.3,49.37,28.72,0.05
Recommended,I Optimal,Continuous,5,beta_i_beta_j,0,27,44.3,49.37,28.72,0.05
Recommended,I Optimal,Continuous,5,beta_i^2,0,27,44.3,49.37,28.72,0.05
Recommended,I Optimal,Continuous,5,beta_0,0.5,27,44.3,49.37,28.72,0.151
Recommended,I Optimal,Continuous,5,beta_i,0.5,27,44.3,49.37,28.72,0.428
Recommended,I Optimal,Continuous,5,beta_i_beta_j,0.5,27,44.3,49.37,28.72,0.36
Recommended,I Optimal,Continuous,5,beta_i^2,0.5,27,44.3,49.37,28.72,0.121
Recommended,I Optimal,Continuous,5,beta_0,1,27,44.3,49.37,28.72,0.445
Recommended,I Optimal,Continuous,5,beta_i,1,27,44.3,49.37,28.72,0.938
Recommended,I Optimal,Continuous,5,beta_i_beta_j,1,27,44.3,49.37,28.72,0.883
Recommended,I Optimal,Continuous,5,beta_i^2,1,27,44.3,49.37,28.72,0.338
Recommended,I Optimal,Continuous,5,beta_0,1.5,27,44.3,49.37,28.72,0.773
Recommended,I Optimal,Continuous,5,beta_i,1.5,27,44.3,49.37,28.72,0.999
Recommended,I Optimal,Continuous,5,beta_i_beta_j,1.5,27,44.3,49.37,28.72,0.997
Recommended,I Optimal,Continuous,5,beta_i^2,1.5,27,44.3,49.37,28.72,0.631
Recommended,I Optimal,Continuous,5,beta_0,2,27,44.3,49.37,28.72,0.947
Recommended,I Optimal,Continuous,5,beta_i,2,27,44.3,49.37,28.72,1
Recommended,I Optimal,Continuous,5,beta_i_beta_j,2,27,44.3,49.37,28.72,1
Recommended,I Optimal,Continuous,5,beta_i^2,2,27,44.3,49.37,28.72,0.859
Recommended,I Optimal,Categorical,5,beta_0,0,22,94.31,72.72,89.51,0.05
Recommended,I Optimal,Categorical,5,beta_i,0,22,94.31,72.72,89.51,0.05
Recommended,I Optimal,Categorical,5,beta_i_beta_j,0,22,94.31,72.72,89.51,0.05
Recommended,I Optimal,Categorical,5,beta_i^2,0,22,94.31,72.72,89.51,NA
Recommended,I Optimal,Categorical,5,beta_0,0.5,22,94.31,72.72,89.51,0.462
Recommended,I Optimal,Categorical,5,beta_i,0.5,22,94.31,72.72,89.51,0.462
Recommended,I Optimal,Categorical,5,beta_i_beta_j,0.5,22,94.31,72.72,89.51,0.462
Recommended,I Optimal,Categorical,5,beta_i^2,0.5,22,94.31,72.72,89.51,NA
Recommended,I Optimal,Categorical,5,beta_0,1,22,94.31,72.72,89.51,0.956
Recommended,I Optimal,Categorical,5,beta_i,1,22,94.31,72.72,89.51,0.956
